dataset,repeat,split_id,seed,split_policy,method,variant,lam,sub_dim,eta,tau,smooth_backend,scoring_backend,num_nodes,num_features,num_classes,train_size,val_size,test_size,train_acc,val_acc,test_acc,cg_iters,cg_converged,time_sec,g_0,g_1,g_2,g_3,g_4,error
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,0.5,16,0.05,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9655172228813171,0.7288135886192322,0.6216216087341309,0.0,True,0.118,0.2872,0.5,0.5,0.5402,0.5,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,0.5,16,0.1,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9655172228813171,0.7288135886192322,0.6216216087341309,0.0,True,0.171,0.2872,0.5,0.5,0.5402,0.5,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,1.0,16,0.0,5.0,src_v5_dense_layer1,hasdc_channel_select_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7796609997749329,0.7297297120094299,0.0,True,0.09,0.0614,0.5,0.2227,0.3441,0.8067,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,1.0,16,0.05,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9655172228813171,0.7288135886192322,0.6216216087341309,0.0,True,0.138,0.1397,0.5,0.3486,0.4598,0.6713,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,1.0,16,0.1,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9655172228813171,0.7288135886192322,0.6216216087341309,0.0,True,0.14,0.1397,0.5,0.3486,0.4598,0.6713,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,3.0,16,0.0,5.0,src_v5_dense_layer1,hasdc_channel_select_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7796609997749329,0.7297297120094299,0.0,True,0.071,0.0614,0.5,0.133,0.2753,0.8067,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,3.0,16,0.05,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9655172228813171,0.7288135886192322,0.6216216087341309,0.0,True,0.104,0.0934,0.5,0.2227,0.3086,0.3287,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,3.0,16,0.1,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9655172228813171,0.7288135886192322,0.6216216087341309,0.0,True,0.1,0.0934,0.5,0.2227,0.3086,0.3287,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,5.0,16,0.0,5.0,src_v5_dense_layer1,hasdc_channel_select_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7796609997749329,0.7297297120094299,0.0,True,0.057,0.0614,0.5,0.133,0.2158,0.8067,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,5.0,16,0.05,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9655172228813171,0.7288135886192322,0.6216216087341309,0.0,True,0.102,0.0614,0.5,0.2227,0.2753,0.5,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,5.0,16,0.1,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9655172228813171,0.7288135886192322,0.6216216087341309,0.0,True,0.093,0.0614,0.5,0.2227,0.2753,0.5,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,0.5,8,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7796609997749329,0.7297297120094299,0.0,True,0.075,0.2872,0.5,0.5,0.4598,0.895,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,0.5,8,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9425287246704102,0.7288135886192322,0.5675675868988037,0.0,True,0.129,0.2872,0.5,0.3486,0.5402,0.6713,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,0.5,8,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9425287246704102,0.7288135886192322,0.5675675868988037,0.0,True,0.122,0.2872,0.5,0.3486,0.5402,0.6713,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,1.0,8,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7457627058029175,0.7567567825317383,0.0,True,0.072,0.0934,0.5,0.3486,0.3813,0.895,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,1.0,8,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9425287246704102,0.7118644118309021,0.5405405163764954,0.0,True,0.123,0.1397,0.5,0.3486,0.5402,0.6713,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,1.0,8,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9425287246704102,0.7118644118309021,0.5405405163764954,0.0,True,0.132,0.1397,0.5,0.3486,0.5402,0.6713,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,8,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7118644118309021,0.7567567825317383,0.0,True,0.09,0.0934,0.5,0.133,0.2753,0.8067,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,8,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.954023003578186,0.694915235042572,0.6486486196517944,0.0,True,0.169,0.0934,0.5,0.133,0.3086,0.3287,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,8,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.954023003578186,0.694915235042572,0.6486486196517944,0.0,True,0.161,0.0934,0.5,0.133,0.3086,0.3287,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,8,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7288135886192322,0.7567567825317383,0.0,True,0.101,0.0934,0.5,0.133,0.2443,0.8067,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,8,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9425287246704102,0.694915235042572,0.6486486196517944,0.0,True,0.168,0.0614,0.5,0.133,0.3086,0.5,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,8,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9425287246704102,0.694915235042572,0.6486486196517944,0.0,True,0.139,0.0614,0.5,0.133,0.3086,0.5,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,0.5,12,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7288135886192322,0.7297297120094299,0.0,True,0.073,0.2872,0.5,0.3486,0.42,0.8067,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,0.5,12,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9425287246704102,0.6779661178588867,0.5405405163764954,0.0,True,0.172,0.2872,0.5,0.3486,0.5,0.5,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,0.5,12,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9425287246704102,0.6779661178588867,0.5405405163764954,0.0,True,0.139,0.2872,0.5,0.3486,0.5,0.5,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,1.0,12,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.7288135886192322,0.7297297120094299,0.0,True,0.087,0.1397,0.5,0.3486,0.3441,0.8067,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,1.0,12,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9425287246704102,0.7118644118309021,0.4864864945411682,0.0,True,0.158,0.1397,0.5,0.3486,0.4598,0.6713,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,1.0,12,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9425287246704102,0.7118644118309021,0.4864864945411682,0.0,True,0.148,0.1397,0.5,0.3486,0.4598,0.6713,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,12,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.6779661178588867,0.6756756901741028,0.0,True,0.076,0.0934,0.5,0.133,0.2443,0.8067,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,12,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9655172228813171,0.6779661178588867,0.5945945978164673,0.0,True,0.225,0.0934,0.5,0.133,0.3086,0.3287,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,12,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9655172228813171,0.6779661178588867,0.5945945978164673,0.0,True,0.33,0.0934,0.5,0.133,0.3086,0.3287,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,12,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.6610169410705566,0.7027027010917664,0.0,True,0.086,0.0934,0.5,0.133,0.2158,0.8067,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,12,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.954023003578186,0.694915235042572,0.5945945978164673,0.0,True,0.167,0.0614,0.5,0.133,0.2443,0.5,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,12,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.954023003578186,0.694915235042572,0.5945945978164673,0.0,True,0.164,0.0614,0.5,0.133,0.2443,0.5,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,0.5,16,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.694915235042572,0.7027027010917664,0.0,True,0.066,0.2036,0.5,0.2227,0.42,0.6713,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,0.5,16,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9425287246704102,0.694915235042572,0.5405405163764954,0.0,True,0.145,0.2872,0.5,0.5,0.5402,0.5,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,0.5,16,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9425287246704102,0.694915235042572,0.5405405163764954,0.0,True,0.174,0.2872,0.5,0.5,0.5402,0.5,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,1.0,16,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.6779661178588867,0.7027027010917664,0.0,True,0.069,0.0614,0.5,0.2227,0.3441,0.8067,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,1.0,16,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9655172228813171,0.6779661178588867,0.5945945978164673,0.0,True,0.144,0.1397,0.5,0.3486,0.4598,0.6713,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,1.0,16,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9655172228813171,0.6779661178588867,0.5945945978164673,0.0,True,0.173,0.1397,0.5,0.3486,0.4598,0.6713,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,16,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.6271186470985413,0.6486486196517944,0.0,True,0.09,0.0614,0.5,0.133,0.2753,0.8067,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,16,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9655172228813171,0.6610169410705566,0.5945945978164673,0.0,True,0.316,0.0934,0.5,0.2227,0.3086,0.3287,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,16,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9655172228813171,0.6610169410705566,0.5945945978164673,0.0,True,0.241,0.0934,0.5,0.2227,0.3086,0.3287,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,16,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.6101694703102112,0.6486486196517944,0.0,True,0.095,0.0614,0.5,0.133,0.2158,0.8067,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,16,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9655172228813171,0.6440678238868713,0.5675675868988037,0.0,True,0.187,0.0614,0.5,0.2227,0.2753,0.5,
cornell,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,16,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9655172228813171,0.6440678238868713,0.5675675868988037,0.0,True,0.167,0.0614,0.5,0.2227,0.2753,0.5,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,0.5,8,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.6271186470985413,0.5945945978164673,0.0,True,0.034,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,1.0,8,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.5593220591545105,0.5405405163764954,0.0,True,0.03,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,3.0,8,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.954023003578186,0.4237288236618042,0.4324324429035187,0.0,True,0.033,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,5.0,8,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9425287246704102,0.38983049988746643,0.4324324429035187,0.0,True,0.03,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,0.5,12,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.6440678238868713,0.5675675868988037,0.0,True,0.033,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,1.0,12,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.5423728823661804,0.5405405163764954,0.0,True,0.03,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,3.0,12,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.4237288236618042,0.37837839126586914,0.0,True,0.038,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,5.0,12,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.4406779706478119,0.37837839126586914,0.0,True,0.035,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,0.5,16,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.6440678238868713,0.5675675868988037,0.0,True,0.032,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,1.0,16,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,1.0,0.508474588394165,0.4864864945411682,0.0,True,0.036,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,3.0,16,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9655172228813171,0.4237288236618042,0.3513513505458832,0.0,True,0.031,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,5.0,16,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.4406779706478119,0.3513513505458832,0.0,True,0.032,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,8,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.5593220591545105,0.5675675868988037,0.0,True,0.042,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,8,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.5593220591545105,0.5675675868988037,0.0,True,0.047,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,8,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.5593220591545105,0.5675675868988037,0.0,True,0.042,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,8,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9425287246704102,0.508474588394165,0.5135135054588318,0.0,True,0.044,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,8,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9425287246704102,0.508474588394165,0.5135135054588318,0.0,True,0.047,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,8,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9425287246704102,0.508474588394165,0.5135135054588318,0.0,True,0.043,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,3.0,8,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.8965517282485962,0.4576271176338196,0.3243243098258972,0.0,True,0.055,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,3.0,8,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.8965517282485962,0.4576271176338196,0.3243243098258972,0.0,True,0.052,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,3.0,8,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.8965517282485962,0.4576271176338196,0.3243243098258972,0.0,True,0.051,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,5.0,8,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.8275862336158752,0.38983049988746643,0.3243243098258972,0.0,True,0.06,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,5.0,8,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.8275862336158752,0.38983049988746643,0.3243243098258972,0.0,True,0.116,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,5.0,8,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.8275862336158752,0.38983049988746643,0.3243243098258972,0.0,True,0.089,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,12,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.5593220591545105,0.5675675868988037,0.0,True,0.06,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,12,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.5593220591545105,0.5675675868988037,0.0,True,0.055,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,12,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.5593220591545105,0.5675675868988037,0.0,True,0.052,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,12,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9655172228813171,0.47457626461982727,0.5135135054588318,0.0,True,0.059,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,12,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9655172228813171,0.47457626461982727,0.5135135054588318,0.0,True,0.054,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,12,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9655172228813171,0.47457626461982727,0.5135135054588318,0.0,True,0.053,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,3.0,12,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9080459475517273,0.4237288236618042,0.29729729890823364,0.0,True,0.067,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,3.0,12,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9080459475517273,0.4237288236618042,0.29729729890823364,0.0,True,0.051,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,3.0,12,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.8965517282485962,0.4237288236618042,0.29729729890823364,0.0,True,0.055,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,5.0,12,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.8620689511299133,0.37288135290145874,0.2432432472705841,0.0,True,0.054,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,5.0,12,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.8620689511299133,0.37288135290145874,0.2432432472705841,0.0,True,0.063,,,,,,
cornell,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,5.0,12,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.8620689511299133,0.37288135290145874,0.2432432472705841,0.0,True,0.052,,,,,,
